,Original URL,Tweets,Final URL,HTTP Status
282,http://www.jewworldorder.org/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria-2/,3,http://www.jewworldorder.org/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria-2/,200
283,http://data4justice.org/,1,http://data4justice.org/,200
284,http://www.seattletimes.com/nation-world/7-white-helmets-members-shot-dead-in-northwestern-syria/,3,http://www.seattletimes.com/nation-world/7-white-helmets-members-shot-dead-in-northwestern-syria/,404
285,https://bsnews.info/james-le-mesurier-british-mercenary-founded-white-helmets/,1,https://bsnews.info/james-le-mesurier-british-mercenary-founded-white-helmets/,403
286,http://www.occhidellaguerra.it/?p=26274,2,https://it.insideover.com,200
287,https://apple.news/Ad6fmEI3aSdC_lKclg3kSqA,1,https://apple.news/Ad6fmEI3aSdC_lKclg3kSqA,200
288,https://aml.ink/Swovc,1,https://www.almasdarnews.com/article/otac-poznatog-djecaka-sa-slike-iz-aleppa-napada-bijele-kacige-tvrdeci-kako-profitiraju-od-slike-njegovog-pepelom-prekrivenog-sina/,200
289,https://www.rt.com/uk/379702-conflict-fund-secretive-spending/,1,https://www.rt.com/uk/379702-conflict-fund-secretive-spending/,200
290,http://www.activistpost.com/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-as-propaganda.html,83,http://www.activistpost.com/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-as-propaganda.html,403
291,http://viralear.com/top-story/white-helmets-rescuers-shot-dead-in-syria-attack,1,http://viralear.com/top-story/white-helmets-rescuers-shot-dead-in-syria-attack,200
292,http://eaworldview.com/2017/08/syria-daily-7-white-helmets-killed-in-gang-attack-in-idlib-province/,18,http://eaworldview.com/2017/08/syria-daily-7-white-helmets-killed-in-gang-attack-in-idlib-province/,404
293,http://buzzbry.com,1,http://buzzbry.com/,200
294,http://www.fort-russ.com/2017/08/7-members-of-notorious-white-helmets.html,22,https://fort-russ.com/2017/08/7-members-of-notorious-white-helmets.html,404
295,http://www.iefimerida.gr/news/355919/friki-sti-syria-ektelesan-en-psyhro-epta-diasostes-ton-white-helmets,2,http://www.iefimerida.gr/news/355919/friki-sti-syria-ektelesan-en-psyhro-epta-diasostes-ton-white-helmets,403
296,http://en.alalam.ir/news/1961278#sthash.Xy6OKa4m.uxfs,5,https://www.alalamtv.net/404.html#sthash.Xy6OKa4m.uxfs,200
297,https://www.whitehelmets.org/en,129,https://www.whitehelmets.org/en/,200
298,http://sineclavis.blogspot.com/2017/07/le-balle-dei-caschi-bianchi.html?spref=tw,1,http://sineclavis.blogspot.com/2017/07/le-balle-dei-caschi-bianchi.html?spref=tw,200
299,http://www.activistpost.com/?p=157431,28,http://www.activistpost.com/?p=157431,403
300,https://www.africa-news.info/,5,https://www.africa-news.info/,404
301,https://peoplestrusttoronto.wordpress.com/2017/06/19/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,1,https://peoplestrusttoronto.wordpress.com/2017/06/19/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,410
302,http://www.citizenworldnewsreport.com/seven-white-helmets-medics-killed-in-syrias-idlib/,2,http://www.citizenworldnewsreport.com/seven-white-helmets-medics-killed-in-syrias-idlib/,404
303,http://www.newssummedup.com/a/dbq32j,1,https://newssummedup.com/a/dbq32j,200
304,https://uprootedpalestinians.wordpress.com/2017/06/10/the-white-helmets-lied-omran-daqneesh-the-orange-seat-boy-resurfaces-and-his-whole-family-stands-with-the-syrian-government/,7,https://uprootedpalestinians.wordpress.com/2017/06/10/the-white-helmets-lied-omran-daqneesh-the-orange-seat-boy-resurfaces-and-his-whole-family-stands-with-the-syrian-government/,200
305,https://Www.gofundme.com/thewhitehelmetfund,1,https://www.gofundme.com/f/thewhitehelmetfund,200
306,https://consortiumnews.com/2016/10/23/the-white-helmets-controversy/,2,https://consortiumnews.com/2018/07/22/the-white-helmets-controversy/,200
307,http://jinge.se/allmant/al-qaidas-supporter-vita-hjalmarna-far-nytt-pris-i-den-fria-varlden.htm,1,http://jinge.se/allmant/al-qaidas-supporter-vita-hjalmarna-far-nytt-pris-i-den-fria-varlden.htm,200
308,http://www.breitbart.com/big-government/2017/06/26/white-house-warns-syria-you-will-pay-if-you-use-chemical-weapons-again/,1,https://www.breitbart.com/politics/2017/06/26/white-house-warns-syria-you-will-pay-if-you-use-chemical-weapons-again/,200
309,http://www.news24.com/,4,https://www.news24.com/,200
310,https://peoplesmillion.whitehelmets.org/donate/peoples-million,74,https://peoplesmillion.whitehelmets.org/donate/peoples-million,200
311,http://www.f3nws.com/news/seven-white-helmets-members-shot-dead-in-northwestern-syria-FdjYjC?v=170812102247,1,https://www.f3nws.com/news/seven-white-helmets-members-shot-dead-in-northwestern-syria-FdjYjC?v=170812102247,200
312,https://pastebin.com/WeghqqEV,23,https://pastebin.com/WeghqqEV,404
313,https://www.channel4.com/news/factcheck/factcheck-eva-bartletts-claims-about-syrian-children,6,https://www.channel4.com/news/factcheck/factcheck-eva-bartletts-claims-about-syrian-children,200
314,http://en.etilaf.org/all-news/news/hakim-calls-for-forming-a-task-force-to-aid-syrian-civil-defense.html,38,http://en.etilaf.org/all-news/news/hakim-calls-for-forming-a-task-force-to-aid-syrian-civil-defense,200
315,https://epeak.in/2017/08/12/seven-white-helmets-medics-killed-in-syrias-idlib-syria-news/,2,https://epeak.in/2017/08/12/seven-white-helmets-medics-killed-in-syrias-idlib-syria-news/,404
316,http://www.newslocker.com/en-uk/region/bournemouth/chatsworth-show-signals-last-tour-for-white-helmets/,1,https://www.newslocker.com/en-uk/region/bournemouth/chatsworth-show-signals-last-tour-for-white-helmets/,200
317,http://asheepnomore.net/?p=18907,4,http://asheepnomore.net/?p=18907,404
318,http://anonymous-news.com/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/,3,http://anonymous-news.com/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/,200
319,https://aml.ink/YH9v0,2,https://www.almasdarnews.com/article/white-helmets-provide-military-aid-opinion/,200
320,http://www.staticmediahub.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,1,http://www.staticmediahub.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,404
321,https://www.infowars.com/father-of-aleppo-boy-corporate-media-used-my-son-as-a-political-tool-lied-about-attack/,2,https://archives.infowars.com/father-of-aleppo-boy-corporate-media-used-my-son-as-a-political-tool-lied-about-attack/,200
322,https://www.google.co.uk/amp/s/www.wsj.com/amp/articles/seven-white-helmets-members-shot-dead-in-northwestern-syria-1502542963,1,https://www.wsj.com/articles/seven-white-helmets-members-shot-dead-in-northwestern-syria-1502542963,403
323,https://clarityofsignal.com/2017/07/18/numerous-us-government-officials-caught-on-camera-meeting-with-white-helmets-and-fsa-terrorists/,324,https://clarityofsignal.com/2017/07/18/numerous-us-government-officials-caught-on-camera-meeting-with-white-helmets-and-fsa-terrorists/,200
324,https://iamjohnsmith1123.wordpress.com/2017/08/13/white-helmets-rescuers-shot-dead-in-syria-breaking-world-news/,2,https://iamjohnsmith1123.wordpress.com/2017/08/13/white-helmets-rescuers-shot-dead-in-syria-breaking-world-news/,200
325,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH98n5vvN1-8ezKDYINIH7lNf6FEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779579002145&ei=Ho2RWdjNIp34qAKB3paICQ&url=https%3A%2F%2Fwww.theguardian.com%2Fworld%2F2017%2Faug%2F14%2Fsyria-white-helmets-protest-against-killings-of-rescue-workers,1,https://news.google.com/topstories?sa=t&fd=R&ct2=us&usg=AFQjCNH98n5vvN1-8ezKDYINIH7lNf6FEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779579002145&ei=Ho2RWdjNIp34qAKB3paICQ&url=https://www.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers&hl=en-US&gl=US&ceid=US:en,200
326,https://www.getrevue.co/profile/helmut-boeijen/issues/de-docupdate-12-juni-2017-60650,4,https://www.getrevue.co/profile/helmut-boeijen/issues/de-docupdate-12-juni-2017-60650,200
327,https://longislandtechnologynews.com/2017/02/interviews-with-the-white-helmets-filmmakers/,2,https://longislandtechnologynews.com/2017/02/interviews-with-the-white-helmets-filmmakers/,404
328,http://www.worldinwar.eu/syrias-white-helmets-war-by-way-of-deception-moderate-executioners/,8,http://www.worldinwar.eu/syrias-white-helmets-war-by-way-of-deception-moderate-executioners/,200
329,http://www.newslocker.com/en-us/news/games/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,1,https://www.newslocker.com/en-us/news/games/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,200
330,https://www.npo.nl/2doc-last-men-in-aleppo/14-06-2017/VPWON_1269343,2,https://www.npostart.nl/2doc-last-men-in-aleppo/14-06-2017/VPWON_1269343,200
331,https://cultureandpolitics.org/tag/white-helmets-are-a-fraud/,1,https://cultureandpolitics.org/tag/white-helmets-are-a-fraud/,200
332,http://tippfm.com/news/international/white-helmets-presented-tipperary-international-peace-prize/,1,http://tippfm.com/news/international/white-helmets-presented-tipperary-international-peace-prize/,200
333,https://truththeory.com/2017/06/27/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/,2,https://truththeory.com/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/,404
334,http://www.huffpostbrasil.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51,1,http://www.huffpostbrasil.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51,403
335,http://orient-news.net/en/news_show/139654/0/Seven-White-Helmets-killed-execution-style-in-Idlibs-Sarmeen,9,https://orient-news.net/en/news_show/139654/0/Seven-White-Helmets-killed-execution-style-in-Idlibs-Sarmeen,200
336,https://sputniknews.com/middleeast/201611181047591222-white-helmets-syria-schools-hospitals/,1,https://sputniknews.com/middleeast/201611181047591222-white-helmets-syria-schools-hospitals/,200
337,http://en.farsnews.com/newstext.aspx?nn=13960316000574,2,http://en.farsnews.com/newstext.aspx?nn=13960316000574,404
338,http://news.sky.com/story/seven-white-helmet-volunteers-shot-in-the-head-at-base-10984698,124,https://news.sky.com/story/seven-white-helmet-volunteers-shot-in-the-head-at-base-10984698,200
339,http://www.thedailybeast.com/articles/2016/10/03/syria-s-white-helmets-the-life-savers-putin-calls-terrorists.html,20,http://www.thedailybeast.com/articles/2016/10/03/syria-s-white-helmets-the-life-savers-putin-calls-terrorists.html,404
340,https://www.washingtonpost.com/pb/world/,1,https://www.washingtonpost.com/pb/world/,404
341,http://collegefootballtalk.nbcsports.com/2017/06/14/video-michigan-state-to-wear-white-helmets-for-western-michigan-game/,32,https://collegefootball.nbcsports.com/2017/06/14/video-michigan-state-to-wear-white-helmets-for-western-michigan-game/,404
342,http://nofrills.seesaa.net/article/white-helmets-attacked-in-idlib-seven-murdered.html,20,http://nofrills.seesaa.net/article/white-helmets-attacked-in-idlib-seven-murdered.html,503
343,http://tass.com/politics/956306,32,https://tass.com/politics/956306,200
344,https://medium.com/@TheSyriaCampaign/white-helmets-respond-to-the-murder-of-their-colleagues-661fc388045e,128,https://medium.com/@TheSyriaCampaign/white-helmets-respond-to-the-murder-of-their-colleagues-661fc388045e,200
345,http://v.media.daum.net/v/20170814031125751,1,https://news.v.daum.net/v/20170814031125751,200
346,https://aml.ink/7MWwJ,50,https://www.almasdarnews.com/article/russian-diplomat-says-activities-white-helmets-increasingly-questionable/,200
347,http://feeds.feedburner.com/~r/besttopic/FdJW/~3/t36d_Kw69xY/,1,http://feeds.feedburner.com/~r/besttopic/FdJW/~3/t36d_Kw69xY/,404
348,http://news.quiboat.com/uc72KNo7,1,http://news.quiboat.com/uc72KNo7,404
349,http://www.huffingtonpost.co.uk/entry/syria-gas-attack-false-flag_uk_58e5e0f6e4b06a4cb30f2fe1,1,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b539be3c-871a-40de-9c9b-5724df0c856c,200
350,https://sputniknews.com/middleeast/201706111054532911-aleppo-boy-white-helmets/,108,https://sputniknews.com/middleeast/201706111054532911-aleppo-boy-white-helmets/,200
351,https://elcomunista.net/2017/08/18/why-the-white-helmets-in-syria-cause-more-harm-than-good/,2,https://elcomunista.net/2017/08/18/why-the-white-helmets-in-syria-cause-more-harm-than-good/,404
352,http://middle-east.timesofnews.com/syrias-white-helmets-protest-against-killings-of-rescue-workers-2.html,3,http://middle-east.timesofnews.com/syrias-white-helmets-protest-against-killings-of-rescue-workers-2.html,403
353,http://www.1clickdaily.com/2582349,2,http://www.1clickdaily.com/2582349,404
354,http://21stcenturywire.com/2017/05/31/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars/,119,https://21stcenturywire.com/2017/05/31/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars/,403
355,http://aa.com.tr/en/middle-east/syrian-regime-used-chlorine-in-e-ghouta-opposition/852426,2,http://aa.com.tr/en/middle-east/syrian-regime-used-chlorine-in-e-ghouta-opposition/852426,404
356,http://floridadiary.com/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video/,1,https://floridadiary.com/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video/,404
357,http://www.britishmuseum.org/whats_on/exhibitions/living_histories.aspx,1,http://www.britishmuseum.org/whats_on/exhibitions/living_histories.aspx,405
358,http://www.veteranstoday.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/,68,https://www.veteranstoday.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/,404
359,http://feeds.feedburner.com/~r/motorcycles/world/wide/headlines/~3/UdcBp1TkryI/white-helmets-start-final-month-of-farewell-tour,1,https://www.topix.com/about,200
360,https://habibifunkrecords.bandcamp.com/merch/i-hate-hate-t-shirt-habibi-funk-edition-aubergine-t-shirt,1,https://habibifunkrecords.bandcamp.com/merch/i-hate-hate-t-shirt-habibi-funk-edition-aubergine-t-shirt,404
361,http://oddcrimes.com/static/2017/08/12/7-White-Helmets-members-shot-dead-in-northwestern-Syria.php,1,http://oddcrimes.com/static/2017/08/12/7-White-Helmets-members-shot-dead-in-northwestern-Syria.php,200
362,http://21stcenturywire.com/2017/05/05/syria-aleppo-based-journalist-khaled-iskef-exposes-white-helmets-as-nusra-front-civil-defence/,2,https://21stcenturywire.com/2017/05/05/syria-aleppo-based-journalist-khaled-iskef-exposes-white-helmets-as-nusra-front-civil-defence/,403
363,http://21stcenturywire.com/2017/06/24/grenfell-tower-boris-johnson-gives-65m-to-fake-white-helmets-in-syria-makes-savage-cuts-to-london-fire-service/,481,https://21stcenturywire.com/2017/06/24/grenfell-tower-boris-johnson-gives-65m-to-fake-white-helmets-in-syria-makes-savage-cuts-to-london-fire-service/,403
364,http://www.activistpost.com/2017/08/msm-weeps-for-dead-white-helmets-terrorists-cries-for-nusra.html,76,http://www.activistpost.com/2017/08/msm-weeps-for-dead-white-helmets-terrorists-cries-for-nusra.html,403
365,https://bccrss.club,1,https://bccrss.club/,521
366,http://www.newslocker.com/en-us/news/socialmedia/7-white-helmets-members-shot-dead-in-northwestern-syria/,5,https://www.newslocker.com/en-us/news/socialmedia/7-white-helmets-members-shot-dead-in-northwestern-syria/,200
367,https://www.yahoo.com/newsroom/vibes/donald-trump/v-88cfc604-82db-3595-984d-76ff5706bcff_c-06d1c515-a4e4-315a-8184-8ce066acfdbd_a-06d1c515-a4e4-315a-8184-8ce066acfdbd,1,https://mobile.yahoo.com/news,200
368,https://www.alternet.org/comments/world/inside-shadowy-pr-firm-thats-driving-western-opinion-towards-regime-change-syria,1,https://www.alternet.org/comments/world/inside-shadowy-pr-firm-thats-driving-western-opinion-towards-regime-change-syria,404
369,https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/amp/,1,https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/amp/,200
370,https://www.rt.com/op-edge/395002-syria-israel-military-terrorism/,6,https://www.rt.com/op-ed/395002-syria-israel-military-terrorism/,200
371,http://www.newslocker.com/en-us/news/conspiracytheories/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria/,5,https://www.newslocker.com/en-us/news/conspiracytheories/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria/,200
372,http://www.collective-evolution.com/2017/03/01/who-are-the-white-helmets-do-we-really-know-what-they-are-doing-in-syria/,18,https://www.collective-evolution.com/2017/03/01/who-are-the-white-helmets-do-we-really-know-what-they-are-doing-in-syria/,200
373,https://www.theguardian.com/global-development-professionals-network/2016/sep/23/enough-is-enough-its-time-to-protect-aid-workers,2,https://www.theguardian.com/global-development-professionals-network/2016/sep/23/enough-is-enough-its-time-to-protect-aid-workers,200
374,http://usat9.com/2017/08/14/white-helmets-rescuer-among-several-killed-in-syria-attack/,2,http://usat9.com/2017/08/14/white-helmets-rescuer-among-several-killed-in-syria-attack/,404
375,http://www.newslocker.com/en-uk/news/world_news/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,2,https://www.newslocker.com/en-uk/news/world_news/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,200
376,http://reliefweb.int/node/2168484,7,https://reliefweb.int/report/syrian-arab-republic/syrias-white-helmets-protest-against-killings-rescue-workers,200
377,http://t.peq.cc/llM8,3,http://t.peq.cc/llM8,404
378,http://www.informationclearinghouse.info/47139.htm,1,http://www.informationclearinghouse.info/47139.htm,200
379,https://sageofquayradio.blogspot.com/2017/06/reuters-al-jazeera-film-white-helmets.html,1,https://accounts.google.com/ServiceLogin?service=blogger&hl=en-US&passive=true&continue=https://www.blogger.com/blogin.g?blogspotURL%3Dhttps://sageofquayradio.blogspot.com/2017/06/reuters-al-jazeera-film-white-helmets.html%26zx%3D1gmyvlx1reftx,200
380,https://sputniknews.com/middleeast/201708181056582002-syria-aleppo-white-helmets/,53,https://sputniknews.com/middleeast/201708181056582002-syria-aleppo-white-helmets/,200
381,http://jist.news/white-helmets-rescuers-shot-dead-in-syria,1,http://jist.news/white-helmets-rescuers-shot-dead-in-syria,404
382,https://www.davidicke.com/article/421682/white-helmets-fabricate-pretext-new-u-s-strikes,3,https://davidicke.com/article/421682/white-helmets-fabricate-pretext-new-u-s-strikes,404
383,https://thewallwillfall.org/2017/05/15/white-helmets-living-next-door-to-al-qaeda-in-aleppo/,10,https://thewallwillfall.org/2017/05/15/white-helmets-living-next-door-to-al-qaeda-in-aleppo/,200
384,https://tschr.org/?p=5626,1,https://tschr.org/?p=5626,404
385,http://www.inewsgr.com/twitterShortUrl/gvga7,1,https://www.inewsgr.com/twitterShortUrl/gvga7,503
386,https://www.nytimes.com/2015/02/15/opinion/sunday/nicholas-kristof-unpaid-unarmed-lifesavers-in-syria.html,27,https://www.nytimes.com/2015/02/15/opinion/sunday/nicholas-kristof-unpaid-unarmed-lifesavers-in-syria.html,200
387,http://www.theplaidzebra.com/the-worlds-greatest-heroes/,1,https://www.theplaidzebra.com/the-worlds-greatest-heroes/,200
388,http://feeds.feedburner.com/~r/co/TtUf/~3/SKLEeooLUeo/uk-england-derbyshire-41154319,1,https://www.bbc.co.uk/news/av/uk-england-derbyshire-41154319?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+co%2FTtUf+%28BBC+News+-+England%29,200
389,http://www.newslocker.com/en-us/region/nebraska/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1,https://www.newslocker.com/en-us/region/nebraska/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,200
390,https://www.rt.com/news/370344-white-helmets-aleppo-residents/,2,https://www.rt.com/news/370344-white-helmets-aleppo-residents/,200
391,http://www.washingtonpost.com/blogs/worldviews/wp/2017/03/01/russias-trolly-twitter-account-just-took-aim-at-an-oscar-winner/,2,http://www.washingtonpost.com/blogs/worldviews/wp/2017/03/01/russias-trolly-twitter-account-just-took-aim-at-an-oscar-winner/,404
392,http://21stcenturywire.com/2017/06/06/update-the-return-of-omran-to-no-fanfare-from-western-media/,4,https://21stcenturywire.com/2017/06/06/update-the-return-of-omran-to-no-fanfare-from-western-media/,403
393,http://www.newslocker.com/nl-nl/nieuws/marocconnected/seven-white-helmets-medics-killed-in-syrias-idlib/,1,https://www.newslocker.com/nl-nl/nieuws/marocconnected/seven-white-helmets-medics-killed-in-syrias-idlib/,200
394,http://detroit.cbslocal.com/2017/06/14/michigan-state-release-white-uniforms-with-white-helmets-video/,3,https://detroit.cbslocal.com/2017/06/14/michigan-state-release-white-uniforms-with-white-helmets-video/,200
395,https://t.co/Kf0dyQjnqQ,1,https://twitter.com/i/web/status/896364896585166849,200
396,https://www.jocoxfoundation.org/the-jo-cox-fund,1,https://www.jocoxfoundation.org/the-jo-cox-fund,404
397,https://www.google.com/url?rct=j&sa=t&url=https://www.bloomberg.com/news/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria&ct=ga&cd=CAIyGmMzNzg3MjBmODY3MWM2MGY6Y29tOmVuOlVT&usg=AFQjCNHXV15Ske_WRopdhjlKljDyZN9WGQ,2,https://www.google.com/url?rct=j&sa=t&url=https://www.bloomberg.com/news/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria&ct=ga&cd=CAIyGmMzNzg3MjBmODY3MWM2MGY6Y29tOmVuOlVT&usg=AFQjCNHXV15Ske_WRopdhjlKljDyZN9WGQ,200
398,https://www.albawaba.com/news/massacre-seven-white-helmets-shot-dead-northeast-syria-1008892,6,https://www.albawaba.com/news/massacre-seven-white-helmets-shot-dead-northeast-syria-1008892,200
399,http://21stcenturywire.com/2015/09/01/white-helmets-new-breed-of-mercenaries-and-propagandists-disguised-as-humanitarians-in-syria/,1,https://21stcenturywire.com/2015/09/01/white-helmets-new-breed-of-mercenaries-and-propagandists-disguised-as-humanitarians-in-syria/,403
400,https://www.rt.com/op-edge/401994-omran-aleppo-boy-syria/,2,https://www.rt.com/op-ed/401994-omran-aleppo-boy-syria/,200
401,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-4784600%2FWhite-Helmets-rescuers-shot-dead-Syria.html&ct=ga&cd=CAIyHjUyYjY4NGRjNDJhMzViYzk6Y28uaW46ZW46SU46TA&usg=AFQjCNEKOHOQxEhul35nVV_u6cPGKbxCpQ,2,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-4784600%2FWhite-Helmets-rescuers-shot-dead-Syria.html&ct=ga&cd=CAIyHjUyYjY4NGRjNDJhMzViYzk6Y28uaW46ZW46SU46TA&usg=AFQjCNEKOHOQxEhul35nVV_u6cPGKbxCpQ,200
402,http://route.overnewser.com/terrorism_newz/?url=https://www.bloomberg.com/news/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria?cmpId=flipboard,2,http://route.overnewser.com/terrorism_newz/?url=https://www.bloomberg.com/news/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria?cmpId=flipboard,404
403,http://www.worldinwar.eu/the-strange-video-of-whitehelmets/,21,http://www.worldinwar.eu/the-strange-video-of-whitehelmets/,200
404,https://straightlinelogic.com/2017/07/05/the-fraud-of-the-white-helmets-by-philip-geraldi/,1,https://straightlinelogic.com/2017/07/05/the-fraud-of-the-white-helmets-by-philip-geraldi/,200
405,https://friendsofsyria.wordpress.com/2017/06/21/nato-beloved-white-helmets-mass-behead-syrian-soldiers/,2,https://friendsforsyria.com/2017/06/21/nato-beloved-white-helmets-mass-behead-syrian-soldiers/,200
406,http://www.futuredanger.com/#FALSE-FLAG-EXPOSED,1,http://www.futuredanger.com/#FALSE-FLAG-EXPOSED,200
407,http://www.newslocker.com/en-us/region/idaho/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1,https://www.newslocker.com/en-us/region/idaho/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,200
408,http://www.trendolizer.com/2017/06/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world.html,47,http://www.trendolizer.com/2017/06/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world.html,200
409,http://news.quiboat.com/Zc74K9L7,1,http://news.quiboat.com/Zc74K9L7,404
410,https://www.spot.im/s/00oVx9dkFMmT,1,https://www.spot.im/s/00oVx9dkFMmT,500
411,http://www.soynadiepress.com/video/videos/mosul-war-rages-on-cnn-white-helmets-collab-tell-what-you-think/20170607195434002165.html,3,http://www.soynadiepress.com/video/videos/mosul-war-rages-on-cnn-white-helmets-collab-tell-what-you-think/20170607195434002165.html,404
412,http://news.quiboat.com/qd79KUh7,1,http://news.quiboat.com/qd79KUh7,404
413,http://www.wrongkindofgreen.org/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,4,http://www.wrongkindofgreen.org/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,403
414,http://syrianwar1.blogspot.fi/2017/08/al-qaeda-and-khan-sheikhoun-chemical.html,4,http://syrianwar1.blogspot.com/2017/08/al-qaeda-and-khan-sheikhoun-chemical.html,200
415,http://news.quiboat.com/Id72KpX7,1,http://news.quiboat.com/Id72KpX7,404
416,http://en.addiyar.com/article/1409258-russia-envoy-points-to-absence-of-white-helmets-video-in-opcw-report-on-sarin,1,http://en.addiyar.com/article/1409258-russia-envoy-points-to-absence-of-white-helmets-video-in-opcw-report-on-sarin,404
417,https://news360.com/article/405635985,1,http://thefreethoughtproject.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,200
418,http://humansarefree.com/2017/05/john-pilger-exposes-white-helmets-as.html,11,https://humansarefree.com/2017/05/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria.html,200
419,https://www.dailysabah.com/syrian-crisis/2017/08/12/7-white-helmets-rescue-workers-fatally-shot-in-northeast-syria,35,https://www.dailysabah.com/syrian-crisis/2017/08/12/7-white-helmets-rescue-workers-fatally-shot-in-northeast-syria,200
420,https://ahtribune.com/world/north-africa-south-west-asia/syria-crisis/1762-bana-alabed-propaganda.html,2,https://ahtribune.com/world/north-africa-south-west-asia/syria-crisis/1762-bana-alabed-propaganda.html,404
421,http://www.twitlonger.com/show/no17tt,1,http://www.twitlonger.com/show/no17tt,200
422,http://www.newslocker.com/en-uk/region/wiltshire/white-helmets-start-final-month-of-farewell-tour-wiltshire-times/,1,https://www.newslocker.com/en-uk/region/wiltshire/white-helmets-start-final-month-of-farewell-tour-wiltshire-times/,200
423,http://profootballspot.com/florida-vs-michigan-gators-wearing-all-blue-color-rush-nike-uniforms-white-helmets/,1,http://profootballspot.com/florida-vs-michigan-gators-wearing-all-blue-color-rush-nike-uniforms-white-helmets/,404
424,https://plow.io/post/seven-white-helmets-shot-dead-during-dawn-raid-in-syria,1,https://plow.io/post/seven-white-helmets-shot-dead-during-dawn-raid-in-syria,404
425,https://lewrockwell.com/,1,https://www.lewrockwell.com/,200
426,http://paisbasco.blogspot.pt/2017/06/nato-beloved-white-helmets-mass-behead.html,2,http://paisbasco.blogspot.com/2017/06/nato-beloved-white-helmets-mass-behead.html,200
427,https://www.haaretz.com/middle-east-news/syria/1.808277,1,https://www.haaretz.com/middle-east-news/syria/1.808277,404
